Name,Public_Display_Name__c,Public_Search_Keywords__c,Publicly_Listed__c,Supports_Enrollment__c,Enrollment_URL__c,Institution_Status__c,Logo_URL__c,Logo_ContentVersionId__c,Website
"Collegiate Peaks Bank","Collegiate Peaks Bank","Collegiate Peaks Bank Zelle JOM C","true","true","https://www.collegiatepeaksbank.com/zelle","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/JOM-zellepay.png","","https://www.collegiatepeaksbank.com/zelle"
"Collins Community Credit Union","Collins Community Credit Union","Collins Community Credit Union Zelle 2KN C","true","true","https://www.collinscu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2KN.png","","https://www.collinscu.org/zelle"
"Collins State Bank","Collins State Bank","Collins State Bank Zelle 0AD C","true","true","https://www.collinsstatebank.com/other-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0AD.png","","https://www.collinsstatebank.com/other-services/zelle"
"Colony Bank","Colony Bank","Colony Bank Zelle 2J4 C","true","true","https://colony.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2J4.png","","https://colony.bank/zelle"
"Colorado Credit Union","Colorado Credit Union","Colorado Credit Union Zelle J69 C","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=42811&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/J69.png","","https://www.paymentsemails.com/ZelleOverview?jhid=42811&showVideo=1"
"Columbia Bank (OR)","Columbia Bank (OR)","Columbia Bank (OR) Zelle 0BN C","true","true","https://columbiabank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0BN.png","","https://columbiabank.com/zelle"
"Columbia State Bank","Columbia State Bank","Columbia State Bank Zelle 25H C","true","true","https://www.columbiabank.com/personal-banking/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/25H.png","","https://www.columbiabank.com/personal-banking/digital-banking/zelle"
"COLUMBUS BANK & TRUST","COLUMBUS BANK & TRUST","COLUMBUS BANK & TRUST Zelle 2AF C","true","true","https://www.colbank.com/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2AF.png","","https://www.colbank.com/Zelle.aspx"
"Comerica Bank","Comerica Bank","Comerica Bank Zelle CMB C","true","true","https://www.comerica.com/resources/personal-finance/zelle.html","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/CMB-zellepay_0.png","","https://www.comerica.com/resources/personal-finance/zelle.html"
"Commerce Bank (MO)","Commerce Bank (MO)","Commerce Bank (MO) Zelle 3BR C","true","true","https://www.commercebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3BR.png","","https://www.commercebank.com/zelle"
"Commercial Bank (TN)","Commercial Bank (TN)","Commercial Bank (TN) Zelle JKR C","true","true","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=5328&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JKR.png","","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=5328&showVideo=1"
"Commercial Bank and Trust PA","Commercial Bank and Trust PA","Commercial Bank and Trust PA Zelle 3BT C","true","true","https://www.cnbthebankonline.com/home/home","Active","https://enroll.zellepay.com/logos/zellepay/3BT.png","","https://www.cnbthebankonline.com/home/home"
"Commercial Bank KS","Commercial Bank KS","Commercial Bank KS Zelle J6D C","true","true","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3834&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/J6D.png","","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3834&showVideo=1"
"Commercial Bank of Texas","Commercial Bank of Texas","Commercial Bank of Texas Zelle 32P C","true","true","https://www.cbtx.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/32P.png","","https://www.cbtx.com/zelle/"
"Commercial National Bank","Commercial National Bank","Commercial National Bank Zelle J6E C","true","true","https://click.onlinebillpay-email.com/?qs=b43b0332c6809f2ad33e861f15c20a9c9686c774f63fb9c92b422ce42c7fad22ff1c03f3a86714ca538542","Active","https://enroll.zellepay.com/logos/zellepay/J6E.png","","https://click.onlinebillpay-email.com/?qs=b43b0332c6809f2ad33e861f15c20a9c9686c774f63fb9c92b422ce42c7fad22ff1c03f3a86714ca538542"
"Commonwealth Business Bank","Commonwealth Business Bank","Commonwealth Business Bank Zelle 0NU C","true","true","https://www.cbb-bank.com/en/personal/digitalbanking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0NU.png","","https://www.cbb-bank.com/en/personal/digitalbanking/zelle"
"Commonwealth Credit Union","Commonwealth Credit Union","Commonwealth Credit Union Zelle 0JP C","true","true","https://ccuky.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0JP.png","","https://ccuky.org/zelle"
"Communication Federal CU","Communication Federal CU","Communication Federal CU Zelle 25E C","true","true","https://www.comfedcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/25E.png","","https://www.comfedcu.org/zelle"
"Community America CU","Community America CU","Community America CU Zelle 3RV C","true","true","https://www.communityamerica.com/personal/bank/banking-with-us/digital-payments/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3RV.png","","https://www.communityamerica.com/personal/bank/banking-with-us/digital-payments/zelle"
"Community B&T-West Georgia","Community B&T-West Georgia","Community B&T-West Georgia Zelle JLC C","true","true","https://cloud.paymentsemails.com/ZelleOverview?MyFITool&jhID=2549&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JLC.png","","https://cloud.paymentsemails.com/ZelleOverview?MyFITool&jhID=2549&showVideo=1"
"Community Bank and Trust","Community Bank and Trust","Community Bank and Trust Zelle 27S C","true","true","https://www.communitybt.bank/","Active","https://enroll.zellepay.com/logos/zellepay/27S.png","","https://www.communitybt.bank/"
"Community Bank and Trust (MO)","Community Bank and Trust (MO)","Community Bank and Trust (MO) Zelle 2F6 C","true","true","https://www.cbthomebank.com/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2F6.png","","https://www.cbthomebank.com/Zelle.aspx"
"Community Bank Carmichaels PA","Community Bank Carmichaels PA","Community Bank Carmichaels PA Zelle 2O1 C","true","true","https://www.communitybank.tv/zelle-Info.htm","Active","https://enroll.zellepay.com/logos/zellepay/2O1.png","","https://www.communitybank.tv/zelle-Info.htm"
"COMMUNITY BANK MANKATO","COMMUNITY BANK MANKATO","COMMUNITY BANK MANKATO Zelle 30N C","true","true","https://www.cbfg.net/zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/30N.png","","https://www.cbfg.net/zelle.aspx"
"Community Bank N.A.","Community Bank N.A.","Community Bank N.A. Zelle J6H C","true","true","https://cbna.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/J6H.png","","https://cbna.com/zelle"
"Community Bank of Cameron WI","Community Bank of Cameron WI","Community Bank of Cameron WI Zelle 2WH C","true","true","https://communitybankwi.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2WH.png","","https://communitybankwi.com/zelle"
"Community Bank of Elmhurst","Community Bank of Elmhurst","Community Bank of Elmhurst Zelle 0P1 C","true","true","https://www.communityelmhurst.com/products-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0P1.png","","https://www.communityelmhurst.com/products-services/zelle"
"Community Bank of Mississippi","Community Bank of Mississippi","Community Bank of Mississippi Zelle JFP C","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=2961&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JFP.png","","https://www.paymentsemails.com/ZelleOverview?jhid=2961&showVideo=1"
"Community Bank of Missouri","Community Bank of Missouri","Community Bank of Missouri Zelle 0K7 C","true","true","https://www.communitybankmissouri.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0K7.png","","https://www.communitybankmissouri.com/zelle"
"Community Bank of Pickens Co","Community Bank of Pickens Co","Community Bank of Pickens Co Zelle 2BF C","true","true","https://www.cbopc.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2BF.png","","https://www.cbopc.com/zelle/"
"Community Bank of the Bay","Community Bank of the Bay","Community Bank of the Bay Zelle 2FW C","true","true","https://www.bankcbb.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2FW.png","","https://www.bankcbb.com/zelle/"
"Community Banks of Colorado","Community Banks of Colorado","Community Banks of Colorado Zelle 0H2 C","true","true","https://www.cobnks.com/personal-banking/digital-payments-transfers/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0H2.png","","https://www.cobnks.com/personal-banking/digital-payments-transfers/zelle/"
"Community Credit Union","Community Credit Union","Community Credit Union Zelle 3CM C","true","true","https://myccu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3CM.png","","https://myccu.org/zelle/"
"Community Credit Union of FL","Community Credit Union of FL","Community Credit Union of FL Zelle 3A6 C","true","true","https://www.ccuflorida.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3A6.png","","https://www.ccuflorida.org/zelle"
"Community Federal Savings Bank","Community Federal Savings Bank","Community Federal Savings Bank Zelle 31W C","true","true","https://www.cfsb.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/31W.png","","https://www.cfsb.com/Zelle"
"Community Financial Services Bank","Community Financial Services Bank","Community Financial Services Bank Zelle JFK C","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=3068&showVideo=1","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/cfsb-zellepay.png","","https://www.paymentsemails.com/ZelleOverview?jhid=3068&showVideo=1"
"Community First Bank","Community First Bank","Community First Bank Zelle 0K8 C","true","true","https://www.cfirstbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0K8.png","","https://www.cfirstbank.com/zelle"
"Community First Credit Union","Community First Credit Union","Community First Credit Union Zelle 2HZ C","true","true","https://images.printable.com/nonimpositions/22712/421595/22712_421595_ae41mio2_press.html","Active","https://enroll.zellepay.com/logos/zellepay/2HZ.png","","https://images.printable.com/nonimpositions/22712/421595/22712_421595_ae41mio2_press.html"
"Community First CU of FL","Community First CU of FL","Community First CU of FL Zelle JGJ C","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=5160&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JGJ.png","","https://www.paymentsemails.com/ZelleOverview?jhid=5160&showVideo=1"
"Community First National Bank","Community First National Bank","Community First National Bank Zelle 21N C","true","true","https://www.cfnb.bank/zelle.cfm","Active","https://enroll.zellepay.com/logos/zellepay/21N.png","","https://www.cfnb.bank/zelle.cfm"
"Community Focus FCU","Community Focus FCU","Community Focus FCU Zelle 2VG C","true","true","https://www.communityfocusfcu.org/home","Active","https://enroll.zellepay.com/logos/zellepay/2VG.png","","https://www.communityfocusfcu.org/home"
"COMMUNITY NATIONAL BANK","COMMUNITY NATIONAL BANK","COMMUNITY NATIONAL BANK Zelle 2B9 C","true","true","https://www.communitynationalbank.net/","Active","https://enroll.zellepay.com/logos/zellepay/2B9.png","","https://www.communitynationalbank.net/"
"Community National Bank Texas","Community National Bank Texas","Community National Bank Texas Zelle 33M C","true","true","https://www.cnbtx.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/33M.png","","https://www.cnbtx.bank/zelle"
"Community Natl Bk & Trust TX","Community Natl Bk & Trust TX","Community Natl Bk & Trust TX Zelle 3K4 C","true","true","https://www.mybanktx.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3K4.png","","https://www.mybanktx.com/zelle"
"Community Resource Bank","Community Resource Bank","Community Resource Bank Zelle 3FG C","true","true","https://www.crb.bank/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3FG.png","","https://www.crb.bank/zelle/"
"Community Resource CU","Community Resource CU","Community Resource CU Zelle 2IV C","true","true","https://www.crcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2IV.png","","https://www.crcu.org/zelle"
"Community Savings Bank Chicago","Community Savings Bank Chicago","Community Savings Bank Chicago Zelle 2F0 C","true","true","https://www.communitysavingsbank.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2F0.png","","https://www.communitysavingsbank.bank/zelle"
"Community Service Credit Union","Community Service Credit Union","Community Service Credit Union Zelle 2IP C","true","true","https://www.cscutx.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2IP.png","","https://www.cscutx.com/Zelle"
"Community South Credit Union","Community South Credit Union","Community South Credit Union Zelle 3GN C","true","true","https://zelle.communitysouth.net/faq","Active","https://enroll.zellepay.com/logos/zellepay/3GN.png","","https://zelle.communitysouth.net/faq"
"Community State Bank","Community State Bank","Community State Bank Zelle 27W C","true","true","https://www.bankcsb.com/","Active","https://enroll.zellepay.com/logos/zellepay/27W.png","","https://www.bankcsb.com/"
"Community State Bank - WI","Community State Bank - WI","Community State Bank - WI Zelle 33H C","true","true","https://csb.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/33H.png","","https://csb.bank/zelle"
"COMMUNITY STATE BANK OF RF","COMMUNITY STATE BANK OF RF","COMMUNITY STATE BANK OF RF Zelle 3HH C","true","true","https://www.commstbk.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HH.png","","https://www.commstbk.com/zelle"
"Community State Bank-PA","Community State Bank-PA","Community State Bank-PA Zelle 3HS C","true","true","https://communitystate.bank/personal-services/services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HS.png","","https://communitystate.bank/personal-services/services/zelle"
"Community State Bank,Avilla IN","Community State Bank,Avilla IN","Community State Bank,Avilla IN Zelle 3C5 C","true","true","https://csbbankonline.bank/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3C5.png","","https://csbbankonline.bank/Zelle"
"Community Trust Bank Inc.","Community Trust Bank Inc.","Community Trust Bank Inc. Zelle 0OV C","true","true","https://www.ctbi.com/banking/personal-banking/online-services/zelle-pay","Active","https://enroll.zellepay.com/logos/zellepay/0OV.png","","https://www.ctbi.com/banking/personal-banking/online-services/zelle-pay"
"Community West Bank","Community West Bank","Community West Bank Zelle 2GT C","true","true","https://www.cvcb.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2GT.png","","https://www.cvcb.com/zelle"
"CommunityAmerica Credit Union","CommunityAmerica Credit Union","CommunityAmerica Credit Union Zelle 2PX C","true","true","https://www.communityamerica.com/personal/bank/banking-with-us/digital-payments/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2PX.png","","https://www.communityamerica.com/personal/bank/banking-with-us/digital-payments/zelle"
"Compass Financial FCU","Compass Financial FCU","Compass Financial FCU Zelle 2DN C","true","true","https://www.compassffcu.org/Services/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2DN.png","","https://www.compassffcu.org/Services/Zelle.aspx"
"Congressional Federal CU","Congressional Federal CU","Congressional Federal CU Zelle 2RS C","true","true","https://www.congressionalfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2RS.png","","https://www.congressionalfcu.org/zelle"
"Connect Credit Union","Connect Credit Union","Connect Credit Union Zelle 0P8 C","true","true","https://www.connectcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0P8.png","","https://www.connectcu.org/zelle"
